timestamps,TP9,AF7,AF8,TP10,Right AUX
1606398319.563,-35.645,-36.133,-37.598,-22.461,0.000
1606398319.567,-45.410,-42.969,-32.715,-33.691,0.000
1606398319.571,-45.898,-37.598,-27.832,-35.645,0.000
1606398319.575,-31.250,-24.414,-34.180,-28.320,0.000
1606398319.579,-27.832,-31.738,-38.086,-21.484,0.000
1606398319.583,-35.156,-37.598,-29.297,-22.949,0.000
1606398319.586,-41.992,-32.715,-29.297,-33.691,0.000
1606398319.590,-41.504,-34.180,-34.668,-41.504,0.000
1606398319.594,-29.297,-36.133,-31.250,-27.832,0.000
1606398319.598,-20.996,-35.156,-29.297,-18.555,0.000
1606398319.602,-24.902,-30.762,-29.297,-23.926,0.000
1606398319.606,-36.621,-24.902,-32.715,-31.250,0.000
1606398319.610,-38.086,-26.855,-33.691,-31.738,0.000
1606398319.614,-30.762,-29.785,-32.227,-27.832,0.000
1606398319.618,-25.391,-27.344,-33.203,-19.531,0.000
1606398319.622,-30.762,-26.367,-38.086,-25.391,0.000
1606398319.626,-40.527,-30.762,-35.156,-35.156,0.000
1606398319.629,-37.109,-34.180,-34.180,-31.738,0.000
1606398319.633,-32.227,-36.133,-39.551,-30.273,0.000
1606398319.637,-26.855,-32.227,-24.414,-20.508,0.000
1606398319.641,-28.320,-30.273,-14.648,-26.367,0.000
1606398319.645,-35.645,-34.668,-23.438,-33.203,0.000
1606398319.649,-41.504,-35.156,-33.203,-35.645,0.000
1606398319.653,-40.039,-22.949,-35.156,-41.504,0.000
1606398319.657,-34.668,-23.438,-32.227,-30.273,0.000
1606398319.661,-38.086,-29.297,-28.809,-26.855,0.000
1606398319.665,-42.969,-27.832,-31.738,-36.133,0.000
1606398319.668,-41.016,-28.320,-32.715,-36.621,0.000
1606398319.672,-30.762,-34.668,-27.832,-27.344,0.000
1606398319.676,-21.973,-32.227,-32.227,-20.508,0.000
1606398319.680,-25.391,-28.320,-28.320,-22.949,0.000
1606398319.684,-38.086,-33.691,-22.949,-31.738,0.000
1606398319.688,-42.969,-35.156,-20.996,-34.668,0.000
1606398319.692,-37.598,-36.133,-18.066,-28.320,0.000
1606398319.696,-33.203,-28.809,-24.902,-18.066,0.000
1606398319.700,-31.250,-29.297,-33.691,-24.414,0.000
1606398319.704,-40.039,-35.645,-37.598,-37.598,0.000
1606398319.708,-47.363,-33.691,-39.551,-41.016,0.000
1606398319.711,-40.039,-29.785,-32.227,-37.598,0.000
1606398319.715,-32.227,-32.227,-32.715,-31.250,0.000
1606398319.719,-27.344,-31.738,-30.762,-27.832,0.000
1606398319.723,-34.180,-35.645,-33.691,-32.227,0.000
1606398319.727,-45.898,-33.691,-46.875,-40.039,0.000
1606398319.731,-45.898,-32.715,-39.062,-42.480,0.000
1606398319.735,-36.621,-42.480,-40.039,-30.273,0.000
1606398319.739,-30.273,-38.574,-39.551,-23.926,0.000
1606398319.743,-35.645,-28.320,-26.367,-38.574,0.000
1606398319.747,-38.574,-34.180,-23.438,-41.992,0.000
1606398319.751,-37.109,-36.621,-26.855,-34.668,0.000
1606398319.754,-33.691,-29.297,-34.668,-31.250,0.000
1606398319.758,-26.855,-25.879,-48.340,-30.273,0.000
1606398319.762,-28.320,-31.250,-46.387,-28.809,0.000
1606398319.766,-42.480,-36.621,-35.645,-32.227,0.000
1606398319.770,-51.270,-34.668,-28.809,-39.062,0.000
1606398319.774,-41.016,-32.227,-24.902,-38.574,0.000
1606398319.778,-28.320,-32.715,-28.320,-25.879,0.000
1606398319.782,-27.344,-38.574,-28.809,-25.391,0.000
1606398319.786,-37.598,-33.203,-28.320,-36.133,0.000
1606398319.790,-37.598,-25.879,-27.344,-42.480,0.000
1606398319.793,-26.855,-28.320,-40.039,-35.156,0.000
1606398319.797,-15.625,-24.902,-44.922,-19.043,0.000
1606398319.801,-14.648,-28.809,-29.785,-27.832,0.000
1606398319.805,-33.691,-38.086,-27.832,-44.922,0.000
1606398319.809,-44.434,-35.156,-27.832,-40.039,0.000
1606398319.813,-38.086,-35.156,-31.738,-30.762,0.000
1606398319.817,-29.297,-35.645,-34.180,-24.414,0.000
1606398319.821,-25.879,-29.297,-35.156,-20.020,0.000
1606398319.825,-32.227,-35.156,-35.156,-17.578,0.000
1606398319.829,-38.574,-38.086,-32.715,-21.973,0.000
1606398319.833,-35.156,-25.391,-30.762,-26.855,0.000
1606398319.836,-26.855,-23.926,-24.414,-21.484,0.000
1606398319.840,-24.902,-28.320,-24.414,-18.066,0.000
1606398319.844,-29.785,-25.391,-29.297,-23.438,0.000
1606398319.848,-38.574,-30.762,-27.832,-29.785,0.000
1606398319.852,-35.156,-32.227,-25.879,-27.344,0.000
1606398319.856,-25.391,-28.809,-29.297,-21.484,0.000
1606398319.860,-19.531,-26.855,-37.109,-19.043,0.000
1606398319.864,-28.809,-25.879,-40.527,-22.461,0.000
1606398319.868,-40.527,-29.297,-35.645,-23.926,0.000
1606398319.872,-37.109,-30.273,-29.785,-14.648,0.000
1606398319.876,-33.691,-29.297,-27.832,-16.602,0.000
1606398319.879,-27.832,-31.738,-26.855,-21.973,0.000
1606398319.883,-26.855,-39.062,-21.484,-17.578,0.000
1606398319.887,-32.715,-36.133,-24.414,-15.625,0.000
1606398319.891,-31.738,-24.902,-36.133,-21.973,0.000
1606398319.895,-26.855,-27.344,-38.574,-13.672,0.000
1606398319.899,-23.926,-32.715,-41.016,-9.277,0.000
1606398319.903,-29.297,-29.297,-39.062,-12.207,0.000
1606398319.907,-34.668,-26.855,-30.762,-15.625,0.000
1606398319.911,-35.645,-27.344,-29.785,-24.902,0.000
1606398319.915,-32.715,-35.645,-34.180,-27.832,0.000
1606398319.918,-29.297,-39.062,-35.156,-27.344,0.000
1606398319.922,-28.809,-29.785,-37.109,-29.785,0.000
1606398319.926,-32.227,-24.902,-38.086,-32.227,0.000
1606398319.930,-35.156,-30.273,-33.203,-27.832,0.000
1606398319.934,-29.785,-29.297,-37.109,-21.973,0.000
1606398319.938,-22.461,-23.438,-35.156,-24.414,0.000
1606398319.942,-25.879,-32.227,-29.297,-23.926,0.000
1606398319.946,-40.527,-38.574,-32.715,-25.879,0.000
1606398319.950,-49.316,-35.645,-41.016,-28.809,0.000
1606398319.954,-41.992,-30.762,-41.016,-26.367,0.000
1606398319.958,-31.738,-30.273,-34.668,-23.438,0.000
1606398319.961,-36.621,-28.320,-27.832,-26.855,0.000
1606398319.965,-41.504,-21.973,-24.902,-29.785,0.000
1606398319.969,-40.039,-19.531,-30.762,-28.809,0.000
1606398319.973,-36.133,-25.879,-38.574,-23.926,0.000
1606398319.977,-27.344,-30.762,-41.504,-16.113,0.000
1606398319.981,-26.855,-30.273,-41.504,-22.461,0.000
1606398319.985,-32.227,-37.598,-38.086,-30.762,0.000
1606398319.989,-38.086,-38.574,-40.527,-34.668,0.000
1606398319.993,-34.180,-28.809,-33.691,-31.250,0.000
1606398319.997,-23.438,-23.926,-23.926,-27.344,0.000
1606398320.001,-24.414,-24.902,-27.344,-29.297,0.000
1606398320.004,-29.297,-24.902,-22.949,-32.227,0.000
1606398320.008,-37.598,-26.367,-30.762,-33.203,0.000
1606398320.012,-30.762,-22.461,-42.969,-17.090,0.000
1606398320.016,-18.066,-20.996,-29.785,-8.789,0.000
1606398320.020,-19.043,-26.367,-19.531,-17.090,0.000
1606398320.024,-28.320,-31.738,-25.879,-20.996,0.000
1606398320.028,-36.621,-30.273,-24.414,-17.090,0.000
1606398320.032,-37.109,-24.902,-26.855,-24.902,0.000
1606398320.036,-28.809,-35.156,-35.156,-26.855,0.000
1606398320.040,-24.414,-32.715,-29.785,-20.996,0.000
1606398320.043,-37.598,-23.926,-31.250,-33.203,0.000
1606398320.047,-46.387,-27.344,-41.016,-36.621,0.000
1606398320.051,-41.016,-26.855,-38.086,-25.391,0.000
1606398320.055,-33.691,-28.809,-27.832,-18.066,0.000
1606398320.059,-28.809,-25.879,-23.926,-12.695,0.000
1606398320.063,-31.250,-21.973,-26.855,-8.789,0.000
1606398320.067,-39.551,-24.414,-30.273,-19.043,0.000
1606398320.071,-39.551,-21.484,-30.273,-28.809,0.000
1606398320.075,-31.738,-24.414,-22.949,-26.855,0.000
1606398320.079,-25.391,-30.762,-23.926,-25.391,0.000
1606398320.083,-24.414,-31.738,-33.203,-30.762,0.000
1606398320.086,-32.227,-34.180,-37.598,-33.691,0.000
1606398320.090,-29.297,-38.086,-35.156,-33.691,0.000
1606398320.094,-19.531,-33.203,-29.785,-23.926,0.000
1606398320.098,-16.602,-28.320,-23.438,-16.602,0.000
1606398320.102,-18.555,-25.879,-18.066,-17.578,0.000
1606398320.106,-27.344,-24.902,-30.762,-27.832,0.000
1606398320.110,-32.227,-36.621,-35.645,-27.344,0.000
1606398320.114,-30.273,-36.133,-30.762,-16.113,0.000
1606398320.118,-30.273,-29.297,-35.156,-16.602,0.000
1606398320.122,-30.273,-26.855,-26.855,-23.438,0.000
1606398320.126,-35.645,-29.785,-23.438,-24.902,0.000
1606398320.129,-45.898,-32.715,-31.738,-31.250,0.000
1606398320.133,-44.434,-29.785,-27.344,-34.668,0.000
1606398320.137,-33.691,-33.203,-24.902,-23.926,0.000
1606398320.141,-28.809,-29.297,-33.203,-23.926,0.000
1606398320.145,-31.738,-20.996,-35.645,-27.344,0.000
1606398320.149,-40.039,-30.273,-33.203,-35.156,0.000
1606398320.153,-41.016,-42.969,-27.344,-32.227,0.000
1606398320.157,-32.715,-44.922,-24.902,-24.414,0.000
1606398320.161,-28.809,-38.574,-30.762,-28.320,0.000
1606398320.165,-36.133,-27.344,-33.691,-35.645,0.000
1606398320.168,-46.875,-31.738,-34.668,-37.598,0.000
1606398320.172,-39.551,-37.109,-39.551,-25.391,0.000
1606398320.176,-26.367,-25.879,-40.039,-18.066,0.000
1606398320.180,-23.438,-26.855,-34.180,-21.973,0.000
1606398320.184,-20.996,-36.133,-31.738,-23.438,0.000
1606398320.188,-33.203,-31.250,-27.832,-26.367,0.000
1606398320.192,-40.527,-25.879,-30.273,-24.902,0.000
1606398320.196,-32.227,-29.785,-36.133,-20.508,0.000
1606398320.200,-24.902,-36.621,-26.855,-19.043,0.000
1606398320.204,-31.738,-33.203,-25.391,-28.809,0.000
1606398320.208,-44.434,-21.484,-35.156,-39.062,0.000
1606398320.211,-36.133,-20.020,-35.156,-25.391,0.000
1606398320.215,-23.926,-22.461,-31.738,-11.719,0.000
1606398320.219,-18.555,-17.578,-30.273,-11.230,0.000
1606398320.223,-16.602,-10.254,-30.273,-26.367,0.000
1606398320.227,-27.344,-15.625,-28.809,-34.180,0.000
1606398320.231,-35.645,-27.344,-24.414,-30.762,0.000
1606398320.235,-33.203,-28.320,-20.020,-22.949,0.000
1606398320.239,-31.738,-25.879,-22.461,-15.625,0.000
1606398320.243,-37.109,-34.668,-31.250,-14.160,0.000
1606398320.247,-48.340,-33.203,-43.945,-19.531,0.000
1606398320.251,-54.199,-28.320,-44.434,-21.973,0.000
1606398320.254,-40.527,-31.738,-38.574,-19.531,0.000
1606398320.258,-29.297,-33.691,-32.227,-21.973,0.000
1606398320.262,-33.691,-31.250,-27.832,-28.320,0.000
1606398320.266,-41.504,-25.391,-27.832,-31.738,0.000
1606398320.270,-43.457,-28.320,-24.902,-30.273,0.000
1606398320.274,-32.227,-24.902,-28.809,-28.320,0.000
1606398320.278,-18.555,-17.090,-32.715,-24.414,0.000
1606398320.282,-22.949,-20.996,-39.062,-31.250,0.000
1606398320.286,-34.668,-23.438,-43.945,-32.227,0.000
1606398320.290,-33.691,-27.832,-40.039,-22.461,0.000
1606398320.293,-24.902,-34.180,-35.156,-32.227,0.000
1606398320.297,-19.531,-27.344,-30.273,-37.598,0.000
1606398320.301,-21.484,-24.902,-26.855,-22.461,0.000
1606398320.305,-31.250,-39.551,-26.855,-26.367,0.000
1606398320.309,-35.156,-41.016,-37.598,-34.668,0.000
1606398320.313,-31.738,-32.227,-40.527,-24.414,0.000
1606398320.317,-22.949,-36.133,-36.621,-19.531,0.000
1606398320.321,-22.461,-37.109,-34.180,-32.715,0.000
1606398320.325,-33.691,-32.227,-35.156,-40.039,0.000
1606398320.329,-37.598,-28.809,-43.457,-30.762,0.000
1606398320.333,-34.668,-32.715,-34.668,-17.090,0.000
1606398320.336,-27.832,-35.156,-23.438,-15.625,0.000
1606398320.340,-23.438,-33.691,-20.508,-21.973,0.000
1606398320.344,-34.180,-41.504,-23.438,-31.250,0.000
1606398320.348,-40.527,-44.434,-17.578,-30.273,0.000
1606398320.352,-35.645,-35.156,-15.625,-18.555,0.000
1606398320.356,-28.320,-26.855,-26.367,-17.578,0.000
1606398320.360,-27.344,-29.297,-25.391,-18.066,0.000
1606398320.364,-30.762,-31.738,-33.691,-16.602,0.000
1606398320.368,-27.344,-21.484,-45.898,-23.438,0.000
1606398320.372,-27.832,-20.996,-30.762,-32.715,0.000
1606398320.376,-28.320,-32.227,-18.555,-31.250,0.000
1606398320.379,-25.391,-36.621,-27.344,-28.320,0.000
1606398320.383,-23.438,-32.227,-29.297,-27.832,0.000
1606398320.387,-21.973,-31.738,-20.020,-29.785,0.000
1606398320.391,-21.484,-26.855,-18.066,-26.367,0.000
1606398320.395,-16.113,-25.391,-28.809,-13.184,0.000
1606398320.399,-14.160,-24.902,-34.668,-2.441,0.000
1606398320.403,-23.438,-21.973,-36.621,-16.113,0.000
1606398320.407,-36.133,-31.250,-34.668,-32.227,0.000
1606398320.411,-35.645,-27.344,-24.902,-25.879,0.000
1606398320.415,-25.879,-21.484,-22.461,-18.555,0.000
1606398320.418,-20.020,-30.762,-24.414,-16.602,0.000
1606398320.422,-21.973,-38.086,-27.832,-13.184,0.000
1606398320.426,-31.250,-27.344,-31.738,-22.461,0.000
1606398320.430,-33.203,-21.484,-37.598,-26.855,0.000
1606398320.434,-28.320,-25.391,-39.062,-17.578,0.000
1606398320.438,-24.902,-33.691,-29.785,-14.160,0.000
1606398320.442,-25.391,-37.598,-29.785,-19.531,0.000
1606398320.446,-31.250,-29.297,-26.367,-26.367,0.000
1606398320.450,-35.645,-30.762,-13.672,-30.273,0.000
1606398320.454,-29.785,-38.574,-13.672,-26.855,0.000
1606398320.458,-24.902,-33.203,-19.043,-22.949,0.000
1606398320.461,-29.297,-23.926,-35.156,-26.855,0.000
1606398320.465,-35.156,-25.391,-39.062,-27.832,0.000
1606398320.469,-37.598,-31.738,-24.902,-31.250,0.000
1606398320.473,-32.715,-38.086,-26.367,-28.320,0.000
1606398320.477,-30.762,-38.086,-33.691,-16.113,0.000
1606398320.481,-31.738,-36.621,-35.156,-17.090,0.000
1606398320.485,-35.156,-45.410,-33.203,-22.461,0.000
1606398320.489,-39.062,-45.410,-28.809,-27.832,0.000
1606398320.493,-35.645,-33.203,-32.227,-23.926,0.000
1606398320.497,-23.926,-27.344,-37.598,-11.719,0.000
1606398320.501,-22.949,-30.273,-32.715,-14.648,0.000
1606398320.504,-37.598,-32.715,-32.715,-30.273,0.000
1606398320.508,-45.898,-23.926,-33.203,-31.250,0.000
1606398320.512,-41.016,-27.832,-27.344,-26.367,0.000
1606398320.516,-32.715,-34.180,-23.926,-25.879,0.000
1606398320.520,-28.320,-28.809,-21.484,-22.949,0.000
1606398320.524,-32.227,-30.273,-28.320,-27.832,0.000
1606398320.528,-39.062,-35.645,-37.109,-31.738,0.000
1606398320.532,-32.715,-32.227,-41.992,-28.809,0.000
1606398320.536,-26.367,-26.367,-40.039,-26.367,0.000
1606398320.540,-24.902,-25.879,-27.344,-23.438,0.000
1606398320.543,-29.785,-33.203,-29.297,-22.461,0.000
1606398320.547,-36.133,-36.621,-36.133,-28.809,0.000
1606398320.551,-36.621,-28.320,-32.715,-33.691,0.000
1606398320.555,-31.250,-25.391,-27.832,-20.996,0.000
1606398320.559,-22.949,-27.832,-24.902,-15.137,0.000
1606398320.563,-27.832,-29.785,-26.367,-19.043,0.000
1606398320.567,-35.645,-30.762,-35.156,-22.949,0.000
1606398320.571,-34.180,-24.902,-41.504,-24.414,0.000
1606398320.575,-24.414,-31.250,-29.297,-13.672,0.000
1606398320.579,-19.531,-35.645,-21.484,-12.207,0.000
1606398320.583,-30.273,-24.902,-21.484,-20.996,0.000
1606398320.586,-38.574,-27.344,-17.090,-25.879,0.000
1606398320.590,-36.621,-36.621,-14.648,-29.297,0.000
1606398320.594,-26.855,-38.086,-19.043,-22.461,0.000
1606398320.598,-19.531,-26.367,-22.949,-10.742,0.000
1606398320.602,-23.438,-24.414,-36.133,-11.230,0.000
1606398320.606,-30.273,-32.227,-44.434,-18.555,0.000
1606398320.610,-30.273,-32.715,-38.086,-19.043,0.000
1606398320.614,-24.902,-29.785,-26.855,-19.531,0.000
1606398320.618,-17.578,-24.902,-16.602,-13.672,0.000
1606398320.622,-19.531,-28.809,-18.555,-11.230,0.000
1606398320.626,-32.227,-31.738,-27.344,-25.879,0.000
1606398320.629,-35.645,-26.367,-31.250,-27.832,0.000
1606398320.633,-31.738,-33.203,-33.691,-23.438,0.000
1606398320.637,-26.367,-38.086,-33.203,-21.973,0.000
1606398320.641,-34.180,-31.738,-29.297,-27.832,0.000
1606398320.645,-43.945,-30.273,-25.391,-45.898,0.000
1606398320.649,-47.852,-40.039,-25.391,-46.387,0.000
1606398320.653,-47.852,-45.410,-28.809,-41.504,0.000
1606398320.657,-40.039,-38.086,-30.762,-40.039,0.000
1606398320.661,-29.785,-37.598,-31.738,-30.273,0.000
1606398320.665,-30.762,-41.504,-30.762,-34.668,0.000
1606398320.668,-38.574,-41.504,-29.785,-39.551,0.000
1606398320.672,-35.156,-35.156,-32.715,-30.762,0.000
1606398320.676,-27.832,-30.762,-29.785,-28.809,0.000
1606398320.680,-29.785,-35.645,-34.668,-23.438,0.000
1606398320.684,-32.715,-32.715,-40.527,-17.090,0.000
1606398320.688,-35.156,-35.645,-32.715,-21.973,0.000
1606398320.692,-34.668,-41.992,-32.715,-26.855,0.000
1606398320.696,-27.344,-31.738,-31.738,-23.926,0.000
1606398320.700,-23.926,-25.879,-24.902,-12.207,0.000
1606398320.704,-32.227,-33.203,-33.691,-17.090,0.000
1606398320.708,-38.574,-36.621,-36.621,-19.043,0.000
1606398320.711,-37.109,-33.691,-29.297,-25.391,0.000
1606398320.715,-33.203,-36.133,-33.691,-30.762,0.000
1606398320.719,-27.832,-31.738,-34.668,-24.414,0.000
1606398320.723,-33.203,-27.832,-31.738,-32.227,0.000
1606398320.727,-43.945,-27.832,-32.227,-30.273,0.000
1606398320.731,-45.410,-23.926,-27.832,-25.879,0.000
1606398320.735,-38.574,-29.785,-27.832,-27.344,0.000
1606398320.739,-30.273,-31.738,-37.598,-17.578,0.000
1606398320.743,-30.762,-35.156,-32.715,-18.555,0.000
1606398320.747,-38.086,-39.062,-26.855,-33.203,0.000
1606398320.751,-35.645,-30.273,-31.250,-36.621,0.000
1606398320.754,-30.273,-28.320,-37.109,-36.133,0.000
1606398320.758,-27.344,-22.949,-35.645,-29.297,0.000
1606398320.762,-24.902,-19.531,-24.902,-19.531,0.000
1606398320.766,-30.762,-32.715,-25.879,-23.926,0.000
1606398320.770,-21.484,-55.176,-33.203,-10.254,0.000
1606398320.774,-8.301,-47.363,-45.410,0.488,0.000
1606398320.778,-18.066,-17.578,-44.922,-23.438,0.000
1606398320.782,-28.320,-18.066,-31.738,-45.898,0.000
1606398320.786,-32.227,-24.414,-35.645,-51.270,0.000
1606398320.790,-30.762,-20.508,-37.109,-52.246,0.000
1606398320.793,-29.297,-20.996,-39.062,-51.270,0.000
1606398320.797,-25.391,-22.949,-38.574,-35.645,0.000
1606398320.801,-20.020,-18.066,-37.598,-29.785,0.000
1606398320.805,-24.902,-18.555,-53.223,-31.738,0.000
1606398320.809,-31.738,-19.043,-58.594,-24.902,0.000
1606398320.813,-31.738,-23.438,-44.434,-25.391,0.000
1606398320.817,-24.902,-27.832,-35.645,-24.414,0.000
1606398320.821,-23.438,-20.508,-30.273,-22.949,0.000
1606398320.825,-32.227,-26.367,-18.555,-21.973,0.000
1606398320.829,-38.574,-35.645,-19.531,-29.785,0.000
1606398320.833,-40.527,-26.367,-27.344,-36.621,0.000
1606398320.836,-33.691,-19.043,-43.457,-34.180,0.000
1606398320.840,-21.973,-21.973,-51.758,-29.785,0.000
1606398320.844,-27.832,-27.344,-38.574,-32.227,0.000
1606398320.848,-40.039,-36.133,-33.203,-39.551,0.000
1606398320.852,-42.480,-32.715,-33.203,-32.227,0.000
1606398320.856,-31.738,-28.320,-22.949,-20.508,0.000
1606398320.860,-27.832,-38.086,-24.414,-19.043,0.000
1606398320.864,-38.574,-31.250,-35.156,-26.367,0.000
1606398320.868,-41.016,-16.113,-35.645,-34.180,0.000
1606398320.872,-32.227,-30.273,-39.551,-31.250,0.000
1606398320.876,-20.508,-42.969,-51.270,-21.973,0.000
1606398320.879,-18.555,-32.227,-37.598,-23.438,0.000
1606398320.883,-31.738,-20.996,-15.137,-35.156,0.000
1606398320.887,-39.062,-25.391,-15.137,-39.062,0.000
1606398320.891,-27.344,-26.855,-20.508,-32.715,0.000
1606398320.895,-20.996,-17.090,-25.391,-25.879,0.000
1606398320.899,-22.949,-18.066,-30.273,-22.461,0.000
1606398320.903,-24.414,-33.203,-32.715,-19.531,0.000
1606398320.907,-37.109,-44.434,-34.180,-22.949,0.000
1606398320.911,-45.410,-36.133,-33.691,-33.203,0.000
1606398320.915,-35.156,-35.156,-27.832,-28.809,0.000
1606398320.918,-22.461,-34.668,-19.531,-12.207,0.000
1606398320.922,-25.879,-27.344,-17.578,-13.672,0.000
1606398320.926,-40.527,-30.762,-18.066,-26.367,0.000
1606398320.930,-43.457,-32.227,-22.949,-30.273,0.000
1606398320.934,-38.086,-35.645,-32.227,-28.809,0.000
1606398320.938,-32.715,-36.621,-30.273,-28.809,0.000
1606398320.942,-34.668,-30.273,-29.297,-30.762,0.000
1606398320.946,-40.527,-33.691,-33.203,-33.691,0.000
1606398320.950,-39.062,-41.016,-32.227,-23.438,0.000
1606398320.954,-36.621,-39.062,-32.715,-12.695,0.000
1606398320.958,-36.621,-29.785,-31.250,-29.785,0.000
1606398320.961,-32.227,-29.785,-20.996,-43.945,0.000
1606398320.965,-33.691,-32.715,-21.973,-38.086,0.000
1606398320.969,-37.109,-29.297,-26.855,-36.621,0.000
1606398320.973,-34.180,-28.809,-29.297,-35.645,0.000
1606398320.977,-29.785,-33.203,-34.180,-31.250,0.000
1606398320.981,-30.762,-30.273,-34.668,-34.180,0.000
1606398320.985,-35.645,-28.320,-29.297,-36.621,0.000
1606398320.989,-40.527,-32.715,-23.926,-40.039,0.000
1606398320.993,-30.762,-35.645,-25.879,-35.645,0.000
1606398320.997,-20.996,-33.691,-29.297,-25.879,0.000
1606398321.001,-15.625,-25.879,-27.832,-16.113,0.000
1606398321.004,-20.508,-29.297,-23.438,-16.602,0.000
1606398321.008,-34.668,-41.504,-27.832,-19.043,0.000
1606398321.012,-37.109,-38.574,-39.062,-6.348,0.000
1606398321.016,-37.109,-22.949,-33.691,-6.836,0.000
1606398321.020,-38.574,-25.391,-17.090,-17.090,0.000
1606398321.024,-36.133,-32.715,-20.020,-23.926,0.000
1606398321.028,-43.457,-33.691,-27.832,-32.227,0.000
1606398321.032,-46.875,-35.645,-27.832,-36.133,0.000
1606398321.036,-39.062,-39.062,-28.809,-32.715,0.000
1606398321.040,-36.133,-40.527,-27.832,-29.785,0.000
1606398321.043,-42.969,-38.574,-29.297,-35.156,0.000
1606398321.047,-48.828,-30.273,-35.156,-46.875,0.000
1606398321.051,-41.504,-28.320,-42.480,-39.551,0.000
1606398321.055,-23.926,-31.738,-44.434,-19.531,0.000
1606398321.059,-21.973,-27.832,-38.574,-17.090,0.000
1606398321.063,-31.738,-23.926,-33.691,-28.320,0.000
1606398321.067,-38.574,-30.762,-23.438,-34.180,0.000
1606398321.071,-35.645,-28.809,-14.648,-30.762,0.000
1606398321.075,-25.391,-30.273,-25.391,-25.391,0.000
1606398321.079,-22.949,-30.273,-34.668,-17.578,0.000
1606398321.083,-24.414,-25.391,-29.297,-20.508,0.000
1606398321.086,-29.785,-26.855,-23.438,-34.668,0.000
1606398321.090,-37.109,-26.367,-24.414,-33.691,0.000
1606398321.094,-30.273,-27.832,-30.762,-20.508,0.000
1606398321.098,-17.578,-32.715,-35.156,-17.090,0.000
1606398321.102,-20.508,-35.645,-29.785,-22.461,0.000
1606398321.106,-34.668,-31.250,-23.926,-31.738,0.000
1606398321.110,-43.457,-27.344,-25.391,-34.180,0.000
1606398321.114,-33.691,-29.297,-32.227,-25.391,0.000
1606398321.118,-26.855,-33.691,-34.180,-20.996,0.000
1606398321.122,-28.809,-30.273,-34.668,-23.438,0.000
